Beta_value,Beta_value,Beta_value,Beta_value,Beta_value,Beta_value,Beta_value,Beta_value,Beta_value,Beta_value
0.749435024838897,0.449534699422676,0.251516751088857,0.0381592246828046,0.734399467512769,0.05179714099569,0.846691889784291,0.086765577180909,0.0702682356283619,0.5293411510694
0.407299846555396,0.850686066344378,0.517215023356936,0.164237795912026,0.210645765708277,0.883722555138246,0.878098208103641,0.255448476403993,0.839587819561253,0.222306617389806
0.192118558515431,0.0658340330191636,0.112151729394559,0.343946662348591,0.180805427498344,0.293212231379311,0.917853478354731,0.0517629720571919,0.873169305799757,0.0968045992003054
0.134776576275118,0.129293840656522,0.586091403433841,0.299383211516483,0.186786398287304,0.703760925270424,0.880154743183894,0.807952901681613,0.114716596013345,0.723964086002066
0.601558524009613,0.255958786114895,0.422174232533378,0.0943694329672945,0.276058335010356,0.092664672174536,0.890253224129747,0.511012251108827,0.918002626801028,0.917242155865633
0.156504847377407,0.069147073792105,0.794772912483778,0.0391496047135506,0.386520907667714,0.911398471017915,0.860476257025338,0.916087496736124,0.0799034497213954,0.867103418033871
0.190578327717368,0.91671312121064,0.971900630475008,0.222725653974154,0.972376307234451,0.978800458109471,0.955629788367395,0.969786498131026,0.928699661552422,0.97324418445242
0.180586198021972,0.823233760867039,0.885803843803829,0.776830513714554,0.169311760253267,0.904706832310843,0.887521657702431,0.87706179060064,0.901566159021229,0.854312790611488
0.481458659004062,0.424517645608713,0.929915571614589,0.0661664033701149,0.177937458879106,0.370639409594615,0.909153873812611,0.939461777141232,0.921712855806273,0.73560405324697
0.894319975466955,0.928173696952036,0.725520671749334,0.232216344678099,0.695916196109353,0.264967435121525,0.86138547953888,0.960424861331405,0.932027444997871,0.338055323695049
0.353071634256578,0.415223406602153,0.254922412831412,0.407770743682939,0.0693801060420681,0.94080276483296,0.93529476382258,0.610618974199821,0.947081437501535,0.401920161454808
0.143811473341097,0.135906536755453,0.905801727023117,0.174247278680058,0.360367134971784,0.869648144328137,0.820696085306447,0.902487299857917,0.229145062844125,0.855962636735048
0.193013576179413,0.688699542854391,0.151213977952252,0.186546068756451,0.654743120797728,0.885704043871936,0.884834751677181,0.841841364779287,0.243346559500143,0.83456246519326
0.162818503724454,0.484104662071202,0.152398926934391,0.120653945373287,0.389883650269845,0.0989222904813749,0.850083401770057,0.541834187575818,0.863155771005392,0.901500300354244
0.646188533665673,0.695893434623455,0.687847148597869,0.235598548404067,0.15048186542387,0.896520797686536,0.869971932198071,0.123508482548863,0.77249124889546,0.880072664399095
0.289786008679543,0.253150536821881,0.768326050009979,0.614399425731237,0.447915430295346,0.505671697437544,0.890329858476611,0.0428868174511998,0.0874346925342766,0.0743540394807818
0.461785052029759,0.0999531049754343,0.222892423461894,0.303927947194636,0.552357892797287,0.890056705523827,0.541420680915529,0.756289375631557,0.0580586793936832,0.0660108276207469
0.458919689025334,0.702767087774009,0.94013597640011,0.100977524253221,0.381164111199669,0.945628424082784,0.922399525151761,0.913715938579728,0.918037925880429,0.929718398818453
0.56924250892153,0.411501055999046,0.0506494068706469,0.0616073832756254,0.497997922641644,0.0559533304667531,0.359848579699738,0.886136584052627,0.647885934054358,0.0508548364208798
0.931916906686425,0.958755959854926,0.0914517133477908,0.26725507595861,0.510908958536386,0.0871618822976416,0.48266999451347,0.0859379401935167,0.154895737883785,0.0416160754178234
0.220897009025922,0.163657093463821,0.461966322090034,0.906148288216995,0.23991380977085,0.303637443739907,0.886116539666854,0.927363911526652,0.889325957936434,0.838582493380548
0.139574306210061,0.431437674920898,0.886492785017585,0.0991242144243555,0.701663773233556,0.721616384771802,0.282585208741128,0.0540733133069045,0.718089902668641,0.731917753088081
0.94019046133629,0.942010601911227,0.197589160784613,0.814828860983324,0.642121905707509,0.0908364346621963,0.933798400745218,0.196299336748326,0.857465304572427,0.802232491813355
0.608241455894882,0.453459514248597,0.699589589991553,0.133649164250774,0.303625545144325,0.14493479148912,0.781653187927112,0.854925187560473,0.932344238881891,0.832504613003708
0.818891814313155,0.214416078203376,0.0763928695372169,0.540240260205815,0.912568696926155,0.0635894356056732,0.144893499525998,0.0375644168775488,0.145461216854344,0.287865684875912
0.123530410291109,0.331848277775662,0.76665409419418,0.122365247632707,0.169738982439419,0.88367981153341,0.674520929840717,0.0769639108037167,0.779529306374087,0.851933250301236
0.729814190980124,0.330660248220413,0.675126905201662,0.0989414444197645,0.211614423702514,0.83089752044922,0.773171607181424,0.908163718965979,0.832042440787811,0.862107678599921
0.705333094436242,0.0800817110826491,0.422908400376352,0.772361511912874,0.0129157691126823,0.0272274148540409,0.920358904958298,0.916880560127128,0.504107358013268,0.490020977631452
0.749162627663221,0.329393722264874,0.807586734594025,0.137101675643799,0.19768668589586,0.885546839394276,0.899079670817016,0.901095360452041,0.886216213193461,0.915324803334198
0.784180345872161,0.0737053161162234,0.300751923658749,0.860229260067044,0.704269290750147,0.233812296562712,0.577517903565908,0.940375666424351,0.510996204656507,0.0411307301191924
0.400744138253483,0.837449612597173,0.924710128003701,0.144706571562029,0.290681044102464,0.926030550079425,0.901035587834734,0.907747618838468,0.887273656967062,0.94177936107141
0.36069345959892,0.832552727512523,0.394733181342503,0.241310668347482,0.369474192790344,0.203544986042376,0.875034545963213,0.901350171015861,0.914904324281777,0.765308555062891
0.122316852353215,0.253678563203118,0.60189639863017,0.0783804553120009,0.0999528875765767,0.116266179471959,0.902378515266401,0.752606400025757,0.89638920652628,0.936531866539695
0.0280960575910647,0.763095722593108,0.862135977784294,0.0617336920256307,0.481096993880831,0.0885105277669263,0.0394699897763878,0.499753052622642,0.0328988732206695,0.0348065039875044
0.0626930309196118,0.541069766745228,0.255349001290775,0.44232325370014,0.526195115476683,0.75327256393553,0.943387302774323,0.973615817207657,0.899368753750723,0.0613886909361356
0.937817062058725,0.927486683101619,0.193377162000236,0.945094851843766,0.251821371584899,0.239605251927664,0.906003426088865,0.40160691167745,0.948561224977408,0.0485888148929433
0.294141507111079,0.330731366821417,0.892630865835134,0.229659433106587,0.450835580442798,0.693561341139453,0.905026278293948,0.933119662075409,0.0395755869253986,0.925646905249112
0.662588130438164,0.665655176353012,0.837979636496459,0.226208960740666,0.281577426412539,0.0800696009931298,0.905747323329873,0.706755114216259,0.916929626039498,0.903144407132583
0.0873613158831114,0.0928888891527161,0.179679095911456,0.0628957481253436,0.108296759208896,0.176742775765842,0.886480753506668,0.058507312050194,0.881259651364247,0.667672355939308
0.237044248347455,0.520074679270011,0.685389848260956,0.258118756421404,0.150820538574445,0.842841687025973,0.885990685248074,0.923421882006127,0.457321820957498,0.860406340563791
0.0627944501068514,0.42899783114782,0.448529132567307,0.175777398062924,0.0393858811470152,0.182416533819703,0.216170762177261,0.90368570730817,0.0187035547866841,0.781383500466621
0.214172436571674,0.0290519622585676,0.0365700242075802,0.0725224924176862,0.251042628250898,0.0210931255814864,0.940444171088147,0.0377483124671576,0.51045214524772,0.0236892905566124
0.148297122617787,0.824873311778054,0.147110741971863,0.137425857835487,0.130666978628638,0.472770808757897,0.703300841176331,0.0546630678514955,0.759646577712912,0.495422859586045
0.227304993485897,0.618132603672695,0.526383157903855,0.13238965655545,0.674493501146123,0.953041602798304,0.943284157473368,0.950007244748898,0.533488309673371,0.950811290377981
0.196314519468037,0.506667826009689,0.471217763674739,0.160575542361917,0.355531918140794,0.891569158894951,0.895418694093973,0.0581120629354015,0.791535878692257,0.911067576284013
0.0443878261439518,0.471646162940789,0.912457763944721,0.0566869747073836,0.404256748975032,0.933683585346046,0.952371314931228,0.969398908245562,0.972326768676944,0.306426585423744
0.151161308128909,0.604158001475894,0.704362778823489,0.0958003350107043,0.272052863511861,0.943165832685861,0.90623523700451,0.92139098095666,0.784479394295596,0.875063383886369
0.19315378450761,0.610890821070327,0.441168939063988,0.221395541772893,0.481969207152724,0.0753181543628481,0.928716074486705,0.61707365710619,0.896246723070542,0.251850311232866
0.265954597490612,0.582269411298008,0.689489050034926,0.125973575192317,0.769786706471638,0.942582215656392,0.912087093633975,0.847487546494566,0.260670083291202,0.869426413241047
0.385612311862943,0.305311451551638,0.918948526943942,0.125157469778046,0.241245745178976,0.755253677318109,0.856512291067719,0.442653800905652,0.865865202397746,0.842059820225524
0.406606829597648,0.267914717029491,0.0775698693274263,0.0484272107626594,0.149181942681192,0.0372183275407973,0.847723181564002,0.16960984726741,0.811422545303156,0.0515642256054264
0.219076952905116,0.341417920821895,0.711199244048417,0.123660717584336,0.442606778415386,0.914394664489209,0.848582271060498,0.836229702877721,0.914085229218781,0.892976566128205
0.117963558392181,0.247092128582346,0.747570088006487,0.119905165917191,0.152085935359785,0.89113551503031,0.906620709993975,0.268896286501929,0.730190458655255,0.932900950443666
0.142611903855653,0.617056719073665,0.387217370515549,0.861782566266581,0.892473363356213,0.345148586818355,0.128834760845436,0.959776983405146,0.178472081247386,0.151096623323302
0.957723922215206,0.865980770969762,0.440645873766533,0.980637725541075,0.971381700551827,0.391018023339392,0.98044788719749,0.154832604296124,0.954399689218849,0.321191405935684
0.642938163314716,0.105856150134074,0.526693671719971,0.267580235827426,0.240202290044036,0.147856352153113,0.93131815442763,0.79829293074162,0.212468254348826,0.196199955298194
0.459371860573757,0.376303718804786,0.171637657215443,0.146114298772831,0.231087818849325,0.171891102495357,0.921113361143103,0.097413588350303,0.8586213591267,0.875229831477536
0.189717931331138,0.203140326923101,0.872852407899807,0.180264768779136,0.172669630280961,0.907979408439825,0.922854572105311,0.373380856166119,0.0639525290052816,0.127130452420312
0.816432662969108,0.896585916525507,0.882997411154288,0.181708583150982,0.508378021313817,0.645537451654412,0.935845576565942,0.952168381326976,0.0999066067187444,0.941791962626941
0.0538852233702677,0.437132609433878,0.470801954332345,0.0831732805536887,0.07312516346368,0.415406744692669,0.0808771181390006,0.933082021550595,0.747098223505725,0.140200130816517
0.654158681094236,0.647211467715045,0.857235821407838,0.78089029821977,0.0832070724589054,0.0866146937195519,0.764486315333564,0.180953795013245,0.0995652265206218,0.0617885988295724
0.945974561393521,0.922604424190674,0.239912551324533,0.941853702086042,0.890834050327504,0.269475140224808,0.911094129597845,0.850243803695477,0.945940239429371,0.228237849298072
0.844383794371729,0.487596529370294,0.910118301908849,0.423172388758648,0.191169907659125,0.0736121086276828,0.893310892730408,0.113764607496393,0.333181029426802,0.910610283991872
0.081974225348009,0.249045793739367,0.14933100908422,0.0963124250216879,0.143631007461352,0.899557309253374,0.870087066699191,0.485597362332994,0.289993544166454,0.0897766493371067
0.79460208261518,0.450009761909659,0.85163679609992,0.0960537361747639,0.180144606900615,0.897356699381732,0.900121997940463,0.127338317577546,0.904196901409581,0.888827229695097
0.600870353653176,0.279002147453327,0.137073897562903,0.342691784761124,0.191537909299947,0.144634224129491,0.940279305221931,0.732646244847449,0.887108489266476,0.503026523043622
0.36090554271099,0.895385346834959,0.89648612923269,0.930759288332875,0.859833828142646,0.937444142175587,0.807104061246989,0.945562815855496,0.133807159819214,0.186310910578696
0.66606204627963,0.230843483892175,0.687319166210782,0.917477915544282,0.246023439791748,0.940794421762263,0.907293381553803,0.940378867253448,0.0585983578686814,0.635637060520052
0.39621427533527,0.352061147262634,0.814124183674005,0.116330136763858,0.263947328376634,0.9401370558474,0.918676019459588,0.939287260230768,0.652508706872457,0.751289055649492
0.729026444037429,0.485780300735678,0.491149675728466,0.878441632338628,0.464101659109729,0.425800899494327,0.985233820353876,0.0786538926943691,0.936321877624573,0.0929702840043275
0.925443413086789,0.851510597427866,0.218184307794529,0.72363431346751,0.399581166350773,0.215122921500953,0.941443807968517,0.336455181928361,0.949433544830178,0.375224684080054
0.589219260933006,0.132184816856523,0.61280019248127,0.235508125760241,0.134611096673488,0.832846711592225,0.868487907570435,0.109037231011921,0.147077665289639,0.892696051238214
0.800713352513783,0.723567670120845,0.211986883055869,0.900838912028379,0.735098767162675,0.172168518510948,0.168064743343016,0.407754347345721,0.16690692532543,0.122447375035187
0.0711125952210895,0.262475320955598,0.0892125997526735,0.0500512930937965,0.151158199043518,0.124897750524406,0.907951307676385,0.83107963659882,0.817676760241531,0.477708325422205
0.0272056436603779,0.507428391715864,0.646845307620489,0.0323776268757224,0.0539626237492763,0.0283404089976384,0.158784993546344,0.118277989493124,0.66979348552818,0.69113266843327
0.333147455428374,0.393496684779375,0.924979632382463,0.102310504737299,0.648961324516994,0.439917111828386,0.930849613338,0.932323319343755,0.894076615115604,0.951100593854861
0.678253822244635,0.0852606738596448,0.873585277214092,0.0601810064848704,0.260285884425956,0.223433955689598,0.906643442514049,0.531714374890316,0.847405156876,0.910803543938683
0.208609349923878,0.295125012896894,0.901729040433158,0.157288799511721,0.273552947918742,0.612049873725172,0.857707072913309,0.872165867672215,0.726678296215383,0.839711203314887
0.387672189376531,0.403116923446914,0.773085548485228,0.160526199539449,0.243979625833943,0.16719112672093,0.938607343810128,0.127776880935677,0.80652035565276,0.335965485604584
0.232760444030187,0.807536468747653,0.915312547745802,0.124477661261009,0.296612732503603,0.927794025569389,0.926668378009744,0.923553568201759,0.926318149453617,0.933699164098982
0.694319564170902,0.456045324010113,0.848279175435374,0.74770852110437,0.244979351650228,0.907995568677886,0.969760270956008,0.0399405624172236,0.95634046131293,0.569885675079406
0.663379073619119,0.652474031995592,0.766856691711442,0.42440165792354,0.173393932887203,0.872009018845233,0.109196327520094,0.0374863741841362,0.761715896092554,0.884370046472979
0.694209286467344,0.834771845374506,0.735637188612597,0.0967426779175144,0.25046293725499,0.751447190986617,0.856786029164202,0.17349712499113,0.845010759138066,0.545477555550059
0.0820545731005134,0.0826999728317752,0.501782882938466,0.102857210985261,0.362184001024054,0.134889147738211,0.145580389076771,0.924496077111053,0.206031163173239,0.817830138808457
0.37329967519158,0.301553169776671,0.101263320439656,0.81277940776031,0.923432373040191,0.0716640427917284,0.224274247634359,0.10557094212032,0.656539991525373,0.107985669924949
0.872008532572214,0.824387037313978,0.86927658567259,0.197808754416938,0.255572384246059,0.300246104327153,0.93770882883215,0.924123774052124,0.85791948759398,0.891557467164528
0.580018464434574,0.849141332443208,0.187196011026153,0.0940381152223453,0.162528455169451,0.525753992907509,0.325455148597411,0.0378934959687228,0.614173797228722,0.913750906131169
0.940346305313179,0.98063242593382,0.86756766047216,0.233502307124612,0.453671269499601,0.983836754066734,0.986732413008752,0.609633031830803,0.981013989530972,0.201550983822485
0.354269853851511,0.841773310179264,0.877116464104717,0.0998545752280825,0.260445158328743,0.363178549990905,0.789024335743604,0.583690714935663,0.912535856082015,0.917352601376898
0.113786930268741,0.884274187887007,0.0602116820672708,0.225739033462243,0.242059135730335,0.0530571251668341,0.777604240611044,0.669788935946054,0.969283601010059,0.160064241915108
0.433494920828206,0.464365512165091,0.19476476339186,0.116583739941644,0.208882741734858,0.776456599976724,0.88632552577615,0.431068219371453,0.918416118764587,0.896170483446455
0.206857818873668,0.965152865288537,0.430431121979978,0.125844119056216,0.431821724640673,0.886028180016914,0.967115703293348,0.636509134566959,0.971736871945161,0.977332681382413
